Time,Alt,Angle,qw,qx,qy,qz,High X,High Y,High Z
56506,11,1.26,1.00,-0.04,-0.01,-0.07,-160.57,-157.36,-170.20
56520,11,1.26,1.00,-0.04,-0.01,-0.07,-46.04,-97.88,-132.43
56534,11,1.26,1.00,-0.04,-0.01,-0.07,-114.82,-128.78,-145.17
56549,11,1.26,1.00,-0.04,-0.01,-0.07,-145.73,-150.60,-158.57
56563,11,1.26,1.00,-0.04,-0.01,-0.07,-161.23,-163.56,-167.66
56579,11,1.26,1.00,-0.04,-0.01,-0.07,-168.32,-169.21,-172.42
56593,11,1.26,1.00,-0.04,-0.01,-0.07,-164.45,-164.11,-168.99
56608,11,1.26,1.00,-0.04,-0.01,-0.07,-166.66,-166.66,-169.87
56648,11,1.26,1.00,-0.04,-0.01,-0.07,-174.64,-175.30,-177.85
56662,11,1.26,1.00,-0.04,-0.01,-0.07,-179.40,-178.51,-180.62
56676,11,1.26,1.00,-0.04,-0.01,-0.07,-173.53,-170.98,-174.75
56690,11,1.26,1.00,-0.04,-0.01,-0.07,-166.88,-165.00,-170.20
56704,11,1.26,1.00,-0.04,-0.01,-0.07,-164.00,-162.01,-167.55
56721,11,1.26,1.00,-0.04,-0.01,-0.07,-48.92,-101.42,-130.44
56735,11,1.26,1.00,-0.04,-0.01,-0.07,-109.73,-124.57,-140.08
56750,11,1.26,1.00,-0.04,-0.01,-0.07,-140.63,-147.17,-154.25
56770,11,1.26,1.00,-0.04,-0.01,-0.07,-146.28,-147.39,-155.47
56784,11,1.26,1.00,-0.04,-0.01,-0.07,-163.12,-164.11,-167.10
56799,11,1.26,1.00,-0.04,-0.01,-0.07,-172.31,-173.08,-174.75
56813,11,1.26,1.00,-0.04,-0.01,-0.07,-176.74,-177.96,-178.29
56828,11,1.26,1.00,-0.04,-0.01,-0.07,-176.96,-176.96,-178.95
56842,11,1.26,1.00,-0.04,-0.01,-0.07,-166.88,-165.00,-170.87
56856,11,1.26,1.00,-0.04,-0.01,-0.07,-164.67,-162.67,-168.43
56871,11,1.26,1.00,-0.04,-0.01,-0.07,-164.89,-163.12,-167.88
56885,15,1.26,1.00,-0.04,-0.01,-0.07,-171.53,-172.20,-173.75
56902,15,1.26,1.00,-0.04,-0.01,-0.07,-167.55,-165.33,-170.87
56917,15,1.26,1.00,-0.04,-0.01,-0.07,-176.30,-176.41,-176.96
56931,15,1.26,1.00,-0.04,-0.01,-0.07,-59.55,-118.26,-150.71
56944,15,1.26,1.00,-0.04,-0.01,-0.07,-120.25,-136.09,-152.93
56960,15,1.26,1.00,-0.04,-0.01,-0.07,-142.85,-146.83,-158.57
56973,15,1.26,1.00,-0.04,-0.01,-0.07,-145.84,-145.39,-155.25
56986,15,1.26,1.00,-0.04,-0.01,-0.07,-153.15,-152.81,-158.69
57001,15,1.26,1.00,-0.04,-0.01,-0.07,-166.66,-168.65,-169.32
57021,15,1.26,1.00,-0.04,-0.01,-0.07,-163.01,-162.78,-167.55
57035,15,1.26,1.00,-0.04,-0.01,-0.07,-170.54,-170.09,-172.64
57050,15,1.26,1.00,-0.04,-0.01,-0.07,-176.96,-178.51,-178.95
57064,15,1.26,1.00,-0.04,-0.01,-0.07,-180.06,-182.61,-182.17
57078,15,1.26,1.00,-0.04,-0.01,-0.07,-181.28,-182.28,-182.50
57093,15,1.26,1.00,-0.04,-0.01,-0.07,-174.30,-173.97,-178.07
57108,15,1.26,1.00,-0.04,-0.01,-0.07,-173.42,-172.42,-175.96
57123,15,1.26,1.00,-0.04,-0.01,-0.07,-166.99,-164.78,-170.43
57141,15,1.26,1.00,-0.04,-0.01,-0.07,-54.79,-109.28,-137.53
57155,15,1.26,1.00,-0.04,-0.01,-0.07,-106.52,-120.69,-139.08
57171,15,1.26,1.00,-0.04,-0.01,-0.07,-133.32,-137.53,-148.50
57184,15,1.26,1.00,-0.04,-0.01,-0.07,-154.25,-156.14,-160.13
57198,15,1.26,1.00,-0.04,-0.01,-0.07,-169.76,-172.64,-173.31
57213,15,1.26,1.00,-0.04,-0.01,-0.07,-175.30,-177.07,-177.63
57225,15,1.26,1.00,-0.04,-0.01,-0.07,-165.55,-165.22,-170.09
57238,15,1.26,1.00,-0.04,-0.01,-0.07,-162.12,-159.79,-165.77
57256,9,1.26,1.00,-0.04,-0.01,-0.07,-164.89,-163.67,-168.32
57271,9,1.26,1.00,-0.04,-0.01,-0.07,-166.55,-164.89,-168.88
57285,9,1.26,1.00,-0.04,-0.01,-0.07,-171.98,-172.20,-173.75
57299,9,1.26,1.00,-0.04,-0.01,-0.07,-181.06,-183.27,-181.72
57313,9,1.26,1.00,-0.04,-0.01,-0.07,-182.39,-183.39,-182.28
57327,9,1.26,1.00,-0.04,-0.01,-0.07,-177.29,-176.96,-179.51
57344,9,1.26,1.00,-0.04,-0.01,-0.07,-57.00,-114.38,-147.06
57359,9,1.26,1.00,-0.04,-0.01,-0.07,-116.93,-130.11,-148.72
57374,9,1.26,1.00,-0.04,-0.01,-0.07,-135.09,-138.19,-150.49
57393,9,1.26,1.00,-0.04,-0.01,-0.07,-158.13,-161.57,-166.44
57406,9,1.26,1.00,-0.04,-0.01,-0.07,-153.92,-153.15,-160.24
57420,9,1.26,1.00,-0.04,-0.01,-0.07,-158.57,-157.02,-163.45
57434,9,1.26,1.00,-0.04,-0.01,-0.07,-168.43,-169.10,-170.76
57448,9,1.26,1.00,-0.04,-0.01,-0.07,-178.18,-179.84,-179.73
57464,9,1.26,1.00,-0.04,-0.01,-0.07,-179.29,-181.28,-180.28
57478,9,1.26,1.00,-0.04,-0.01,-0.07,-180.73,-180.28,-181.61
57493,9,1.26,1.00,-0.04,-0.01,-0.07,-175.30,-175.41,-177.96
57513,9,1.26,1.00,-0.04,-0.01,-0.07,-180.73,-180.28,-181.39
57526,9,1.26,1.00,-0.04,-0.01,-0.07,-172.31,-171.64,-175.08
57539,9,1.26,1.00,-0.04,-0.01,-0.07,-164.22,-161.23,-167.77
57554,9,1.26,1.00,-0.04,-0.01,-0.07,-47.59,-102.20,-133.65
57568,9,1.26,1.00,-0.04,-0.01,-0.07,-115.82,-129.55,-145.62
57583,9,1.26,1.00,-0.04,-0.01,-0.07,-146.28,-152.37,-159.68
57596,9,1.26,1.00,-0.04,-0.01,-0.07,-163.45,-166.55,-169.10
57610,9,1.26,1.00,-0.04,-0.01,-0.07,-164.00,-165.77,-169.98
57625,9,1.26,1.00,-0.04,-0.01,-0.07,-161.12,-160.35,-165.77
57642,12,1.26,1.00,-0.04,-0.01,-0.07,-171.31,-170.76,-172.97
57656,12,1.26,1.00,-0.04,-0.01,-0.07,-163.78,-161.68,-168.21
57671,12,1.26,1.00,-0.04,-0.01,-0.07,-164.00,-162.12,-167.32
57685,12,1.26,1.00,-0.04,-0.01,-0.07,-167.77,-166.77,-170.09
57699,12,1.26,1.00,-0.04,-0.01,-0.07,-180.84,-182.06,-180.39
57714,12,1.26,1.00,-0.04,-0.01,-0.07,-181.61,-182.17,-182.61
57728,12,1.26,1.00,-0.04,-0.01,-0.07,-180.84,-180.84,-182.61
57741,12,1.26,1.00,-0.04,-0.01,-0.07,-167.32,-164.56,-170.98
57759,12,1.26,1.00,-0.04,-0.01,-0.07,-52.46,-106.85,-135.98
57774,12,1.26,1.00,-0.04,-0.01,-0.07,-112.16,-125.90,-142.62
57788,12,1.26,1.00,-0.04,-0.01,-0.07,-131.88,-135.54,-146.83
57802,12,1.26,1.00,-0.04,-0.01,-0.07,-151.60,-153.04,-158.57
57816,12,1.26,1.00,-0.04,-0.01,-0.07,-164.11,-166.33,-169.98
57830,12,1.26,1.00,-0.04,-0.01,-0.07,-174.08,-176.63,-177.63
57844,12,1.26,1.00,-0.04,-0.01,-0.07,-171.64,-172.09,-174.30
57857,12,1.26,1.00,-0.04,-0.01,-0.07,-164.00,-162.56,-168.54
57876,12,1.26,1.00,-0.04,-0.01,-0.07,-174.08,-174.08,-176.41
57889,12,1.26,1.00,-0.04,-0.01,-0.07,-164.33,-162.78,-167.99
57904,12,1.26,1.00,-0.04,-0.01,-0.07,-166.44,-163.89,-167.99
57918,12,1.26,1.00,-0.04,-0.01,-0.07,-174.08,-173.86,-174.97
57932,12,1.26,1.00,-0.04,-0.01,-0.07,-178.51,-179.73,-180.06
57947,12,1.26,1.00,-0.04,-0.01,-0.07,-181.72,-182.50,-182.28
57962,12,1.26,1.00,-0.04,-0.01,-0.07,-59.22,-119.14,-151.71
57976,12,1.26,1.00,-0.04,-0.01,-0.07,-118.37,-132.88,-151.26
57997,12,1.26,1.00,-0.04,-0.01,-0.07,-147.17,-150.71,-160.90
58010,12,1.26,1.00,-0.04,-0.01,-0.07,-150.82,-150.27,-160.24
58025,13,1.26,1.00,-0.04,-0.01,-0.07,-157.25,-158.02,-163.56
58039,13,1.26,1.00,-0.04,-0.01,-0.07,-155.58,-154.03,-160.90
58053,13,1.26,1.00,-0.04,-0.01,-0.07,-162.01,-160.57,-165.33
58067,13,1.26,1.00,-0.04,-0.01,-0.07,-170.20,-170.20,-172.42
58081,13,1.26,1.00,-0.04,-0.01,-0.07,-179.29,-180.51,-180.06
58094,13,1.26,1.00,-0.04,-0.01,-0.07,-174.08,-174.30,-177.52
58108,13,1.26,1.00,-0.04,-0.01,-0.07,-166.99,-165.77,-170.54
58127,13,1.26,1.00,-0.04,-0.01,-0.07,-178.73,-179.51,-180.17
58140,13,1.26,1.00,-0.04,-0.01,-0.07,-165.55,-162.78,-169.32
58396,13,1.26,1.00,-0.04,-0.01,-0.07,-177.96,-176.74,-182.94
58410,13,1.26,1.00,-0.04,-0.01,-0.07,-51.36,-105.85,-141.18
58423,13,1.26,1.00,-0.04,-0.01,-0.07,-102.53,-113.94,-136.31
58438,13,1.26,1.00,-0.04,-0.01,-0.07,-130.66,-133.54,-145.95
58452,13,1.26,1.00,-0.04,-0.01,-0.07,-150.05,-151.26,-158.02
58467,13,1.26,1.00,-0.04,-0.01,-0.07,-164.33,-166.11,-168.99
58485,13,1.26,1.00,-0.04,-0.01,-0.07,-161.68,-160.79,-166.33
58500,13,1.26,1.00,-0.04,-0.01,-0.07,-173.53,-174.08,-174.52
58513,13,1.26,1.00,-0.04,-0.01,-0.07,-177.85,-179.29,-179.95
58529,13,1.26,1.00,-0.04,-0.01,-0.07,-178.84,-178.95,-181.06
58543,13,1.26,1.00,-0.04,-0.01,-0.07,-169.76,-168.21,-173.08
58557,13,1.26,1.00,-0.04,-0.01,-0.07,-166.66,-164.00,-169.21
58571,13,1.26,1.00,-0.04,-0.01,-0.07,-164.33,-162.34,-167.10
58586,13,1.26,1.00,-0.04,-0.01,-0.07,-167.32,-166.77,-170.32
58604,13,1.26,1.00,-0.04,-0.01,-0.07,-165.44,-164.45,-169.10
58620,13,1.26,1.00,-0.04,-0.01,-0.07,-50.69,-104.30,-135.98
58634,13,1.26,1.00,-0.04,-0.01,-0.07,-121.91,-136.75,-151.04
58647,13,1.26,1.00,-0.04,-0.01,-0.07,-149.05,-156.03,-162.23
58661,13,1.26,1.00,-0.04,-0.01,-0.07,-158.69,-160.46,-166.44
58674,13,1.26,1.00,-0.04,-0.01,-0.07,-152.04,-150.93,-159.35
58689,13,1.26,1.00,-0.04,-0.01,-0.07,-158.02,-156.80,-162.56
58703,13,1.26,1.00,-0.04,-0.01,-0.07,-162.67,-161.90,-166.88
58733,13,1.26,1.00,-0.04,-0.01,-0.07,-175.96,-176.41,-178.07
58746,13,1.26,1.00,-0.04,-0.01,-0.07,-179.51,-181.17,-181.39
58761,13,1.26,1.00,-0.04,-0.01,-0.07,-175.96,-174.75,-178.84
58776,13,1.26,1.00,-0.04,-0.01,-0.07,-171.53,-170.76,-175.30
58791,13,1.26,1.00,-0.04,-0.01,-0.07,-167.66,-165.55,-171.20
58805,13,1.26,1.00,-0.04,-0.01,-0.07,-165.11,-162.67,-167.21
58821,13,1.26,1.00,-0.04,-0.01,-0.07,-48.70,-101.53,-131.66
58835,13,1.26,1.00,-0.04,-0.01,-0.07,-114.82,-130.22,-144.73
58848,13,1.26,1.00,-0.04,-0.01,-0.07,-147.50,-154.59,-160.13
58867,13,1.26,1.00,-0.04,-0.01,-0.07,-155.58,-157.80,-164.00
58882,13,1.26,1.00,-0.04,-0.01,-0.07,-166.99,-169.10,-171.42
58896,13,1.26,1.00,-0.04,-0.01,-0.07,-173.53,-174.75,-176.19
58911,13,1.26,1.00,-0.04,-0.01,-0.07,-173.53,-173.75,-176.30
58925,13,1.26,1.00,-0.04,-0.01,-0.07,-162.23,-160.24,-166.66
58940,13,1.26,1.00,-0.04,-0.01,-0.07,-164.89,-162.89,-168.32
58954,13,1.26,1.00,-0.04,-0.01,-0.07,-164.33,-163.23,-167.88
58968,13,1.26,1.00,-0.04,-0.01,-0.07,-174.41,-175.52,-176.19
58985,13,1.26,1.00,-0.04,-0.01,-0.07,-170.87,-170.54,-173.53
58998,13,1.26,1.00,-0.04,-0.01,-0.07,-184.83,-186.27,-184.05
59012,13,1.26,1.00,-0.04,-0.01,-0.07,-183.27,-184.05,-183.94
59026,13,1.26,1.00,-0.04,-0.01,-0.07,-53.68,-109.84,-141.52
59042,13,1.26,1.00,-0.04,-0.01,-0.07,-113.38,-127.89,-145.17
59055,13,1.26,1.00,-0.04,-0.01,-0.07,-131.77,-135.31,-147.72
59070,13,1.26,1.00,-0.04,-0.01,-0.07,-146.39,-149.27,-155.81
59084,13,1.26,1.00,-0.04,-0.01,-0.07,-166.11,-169.54,-169.76
59103,13,1.26,1.00,-0.04,-0.01,-0.07,-159.79,-159.35,-165.00
59116,13,1.26,1.00,-0.04,-0.01,-0.07,-176.96,-179.07,-177.85
59131,13,1.26,1.00,-0.04,-0.01,-0.07,-179.18,-180.28,-180.62
59145,13,1.26,1.00,-0.04,-0.01,-0.07,-178.51,-179.29,-181.06
59160,13,1.26,1.00,-0.04,-0.01,-0.07,-171.64,-170.87,-175.41
59174,12,1.26,1.00,-0.04,-0.01,-0.07,-165.22,-163.12,-169.10
59187,12,1.26,1.00,-0.04,-0.01,-0.07,-164.89,-163.12,-167.66
59202,12,1.26,1.00,-0.04,-0.01,-0.07,-169.98,-168.88,-171.64
59216,12,1.26,1.00,-0.04,-0.01,-0.07,-181.17,-183.39,-182.61
59234,12,1.26,1.00,-0.04,-0.01,-0.07,-54.79,-109.84,-144.18
59248,12,1.26,1.00,-0.04,-0.01,-0.07,-123.02,-138.19,-154.25
59263,12,1.26,1.00,-0.04,-0.01,-0.07,-148.27,-153.15,-161.68
59276,12,1.26,1.00,-0.04,-0.01,-0.07,-150.49,-150.38,-159.57
59291,12,1.26,1.00,-0.04,-0.01,-0.07,-154.37,-153.70,-160.01
59305,12,1.26,1.00,-0.04,-0.01,-0.07,-157.69,-156.80,-161.79
59319,12,1.26,1.00,-0.04,-0.01,-0.07,-165.22,-165.33,-168.65
59334,12,1.26,1.00,-0.04,-0.01,-0.07,-175.30,-175.85,-176.74
59353,12,1.26,1.00,-0.04,-0.01,-0.07,-163.45,-162.89,-168.88
59367,12,1.26,1.00,-0.04,-0.01,-0.07,-177.74,-177.63,-179.40
59382,12,1.26,1.00,-0.04,-0.01,-0.07,-178.84,-180.62,-180.62
59396,12,1.26,1.00,-0.04,-0.01,-0.07,-179.29,-179.62,-181.39
59410,12,1.26,1.00,-0.04,-0.01,-0.07,-172.75,-172.75,-176.41
59425,12,1.26,1.00,-0.04,-0.01,-0.07,-166.33,-163.67,-169.65
59440,12,1.26,1.00,-0.04,-0.01,-0.07,-50.36,-103.30,-134.65
59455,12,1.26,1.00,-0.04,-0.01,-0.07,-108.18,-121.47,-140.30
59474,12,1.26,1.00,-0.04,-0.01,-0.07,-138.75,-143.07,-153.04
59487,12,1.26,1.00,-0.04,-0.01,-0.07,-149.49,-150.60,-157.13
59500,12,1.26,1.00,-0.04,-0.01,-0.07,-169.87,-172.31,-172.42
59514,12,1.26,1.00,-0.04,-0.01,-0.07,-174.30,-176.85,-177.96
59528,12,1.26,1.00,-0.04,-0.01,-0.07,-175.41,-175.52,-177.96
59543,12,1.26,1.00,-0.04,-0.01,-0.07,-169.43,-169.32,-172.75
59556,14,1.26,1.00,-0.04,-0.01,-0.07,-164.45,-161.57,-167.88
59569,14,1.26,1.00,-0.04,-0.01,-0.07,-167.32,-165.22,-169.32
59588,14,1.26,1.00,-0.04,-0.01,-0.07,-165.66,-164.89,-169.32
59600,14,1.26,1.00,-0.04,-0.01,-0.07,-180.06,-181.06,-180.39
59615,14,1.26,1.00,-0.04,-0.01,-0.07,-180.73,-182.61,-181.39
59629,14,1.26,1.00,-0.04,-0.01,-0.07,-180.84,-181.61,-182.50
59643,14,1.26,1.00,-0.04,-0.01,-0.07,-55.12,-110.95,-143.18
59657,14,1.26,1.00,-0.04,-0.01,-0.07,-104.52,-117.92,-137.97
59671,14,1.26,1.00,-0.04,-0.01,-0.07,-131.44,-134.54,-146.72
59685,14,1.26,1.00,-0.04,-0.01,-0.07,-151.71,-152.93,-159.13
59699,14,1.26,1.00,-0.04,-0.01,-0.07,-168.10,-170.65,-172.31
59717,14,1.26,1.00,-0.04,-0.01,-0.07,-169.54,-170.54,-172.97
59733,14,1.26,1.00,-0.04,-0.01,-0.07,-172.31,-172.97,-174.64
59747,14,1.26,1.00,-0.04,-0.01,-0.07,-177.18,-178.84,-179.40
59762,14,1.26,1.00,-0.04,-0.01,-0.07,-177.07,-177.07,-179.29
59776,14,1.26,1.00,-0.04,-0.01,-0.07,-171.20,-170.76,-174.86
59790,14,1.26,1.00,-0.04,-0.01,-0.07,-163.67,-161.34,-167.32
59805,14,1.26,1.00,-0.04,-0.01,-0.07,-164.56,-162.56,-167.77
59818,14,1.26,1.00,-0.04,-0.01,-0.07,-175.63,-175.63,-176.41
59837,14,1.26,1.00,-0.04,-0.01,-0.07,-166.66,-165.22,-169.76
59850,14,1.26,1.00,-0.04,-0.01,-0.07,-60.22,-117.37,-151.04
59865,14,1.26,1.00,-0.04,-0.01,-0.07,-123.35,-138.97,-155.47
59879,14,1.26,1.00,-0.04,-0.01,-0.07,-147.83,-152.59,-161.45
59892,14,1.26,1.00,-0.04,-0.01,-0.07,-150.60,-151.04,-158.80
59907,14,1.26,1.00,-0.04,-0.01,-0.07,-153.70,-152.93,-160.46
59921,14,1.26,1.00,-0.04,-0.01,-0.07,-159.02,-157.69,-162.45
59936,12,1.26,1.00,-0.04,-0.01,-0.07,-164.11,-163.89,-166.99
59954,12,1.26,1.00,-0.04,-0.01,-0.07,-165.11,-163.56,-168.32
59968,12,1.26,1.00,-0.04,-0.01,-0.07,-177.07,-177.63,-178.18
59984,12,1.26,1.00,-0.04,-0.01,-0.07,-176.19,-176.30,-178.40
59998,12,1.26,1.00,-0.04,-0.01,-0.07,-177.18,-177.52,-179.62
60013,12,1.26,1.00,-0.04,-0.01,-0.07,-177.52,-177.96,-179.51
60027,12,1.26,1.00,-0.04,-0.01,-0.07,-173.53,-172.31,-176.41
60041,12,1.26,1.00,-0.04,-0.01,-0.07,-164.00,-160.01,-167.21
60054,12,1.26,1.00,-0.04,-0.01,-0.07,-48.37,-101.75,-133.10
60071,12,1.26,1.00,-0.04,-0.01,-0.07,-109.73,-122.80,-140.85
60086,12,1.26,1.00,-0.04,-0.01,-0.07,-138.64,-142.18,-152.15
60099,12,1.26,1.00,-0.04,-0.01,-0.07,-161.34,-163.67,-167.32
60113,12,1.26,1.00,-0.04,-0.01,-0.07,-169.10,-170.76,-172.97
60128,12,1.26,1.00,-0.04,-0.01,-0.07,-170.20,-170.43,-173.75
60141,12,1.26,1.00,-0.04,-0.01,-0.07,-160.79,-158.80,-165.55
60154,12,1.26,1.00,-0.04,-0.01,-0.07,-161.68,-160.13,-165.66
60168,12,1.26,1.00,-0.04,-0.01,-0.07,-171.64,-172.42,-173.97
60181,12,1.26,1.00,-0.04,-0.01,-0.07,-180.17,-180.06,-180.51
60199,12,1.26,1.00,-0.04,-0.01,-0.07,-177.18,-176.52,-178.18
60214,12,1.26,1.00,-0.04,-0.01,-0.07,-179.73,-179.51,-180.28
60228,12,1.26,1.00,-0.04,-0.01,-0.07,-176.85,-178.18,-179.40
60242,12,1.26,1.00,-0.04,-0.01,-0.07,-165.22,-162.78,-169.54
60259,12,1.26,1.00,-0.04,-0.01,-0.07,-49.81,-103.86,-133.54
60274,12,1.26,1.00,-0.04,-0.01,-0.07,-110.17,-123.46,-141.18
60289,12,1.26,1.00,-0.04,-0.01,-0.07,-131.77,-135.20,-146.83
60303,12,1.26,1.00,-0.04,-0.01,-0.07,-151.15,-152.93,-158.91
60320,13,1.26,1.00,-0.04,-0.01,-0.07,-154.59,-155.03,-161.12
60335,13,1.26,1.00,-0.04,-0.01,-0.07,-166.55,-167.44,-169.65
60349,13,1.26,1.00,-0.04,-0.01,-0.07,-174.75,-176.41,-176.30
60363,13,1.26,1.00,-0.04,-0.01,-0.07,-177.63,-179.18,-180.39
60379,13,1.26,1.00,-0.04,-0.01,-0.07,-176.41,-177.29,-179.40
60392,13,1.26,1.00,-0.04,-0.01,-0.07,-165.66,-163.45,-169.32
60405,13,1.26,1.00,-0.04,-0.01,-0.07,-163.23,-160.57,-166.55
60419,13,1.26,1.00,-0.04,-0.01,-0.07,-168.88,-168.88,-172.31
60439,13,1.26,1.00,-0.04,-0.01,-0.07,-165.88,-163.78,-169.32
60453,13,1.26,1.00,-0.04,-0.01,-0.07,-169.43,-169.76,-172.31
60468,13,1.26,1.00,-0.04,-0.01,-0.07,-57.34,-114.27,-147.28
60482,13,1.26,1.00,-0.04,-0.01,-0.07,-122.02,-137.64,-153.81
60498,13,1.26,1.00,-0.04,-0.01,-0.07,-148.50,-152.81,-161.23
60512,13,1.26,1.00,-0.04,-0.01,-0.07,-157.47,-158.13,-164.11
60527,13,1.26,1.00,-0.04,-0.01,-0.07,-161.01,-160.79,-166.22
60541,13,1.26,1.00,-0.04,-0.01,-0.07,-156.58,-155.14,-161.90
60559,13,1.26,1.00,-0.04,-0.01,-0.07,-167.21,-167.44,-171.09
60573,13,1.26,1.00,-0.04,-0.01,-0.07,-162.34,-161.12,-166.11
60588,13,1.26,1.00,-0.04,-0.01,-0.07,-163.78,-162.45,-167.32
60602,13,1.26,1.00,-0.04,-0.01,-0.07,-172.64,-171.98,-173.53
60616,13,1.26,1.00,-0.04,-0.01,-0.07,-179.40,-180.84,-181.06
60631,13,1.26,1.00,-0.04,-0.01,-0.07,-180.06,-181.28,-182.06
60646,13,1.26,1.00,-0.04,-0.01,-0.07,-180.17,-180.62,-181.61
60661,13,1.26,1.00,-0.04,-0.01,-0.07,-175.85,-174.41,-177.74
60675,13,1.26,1.00,-0.04,-0.01,-0.07,-48.14,-101.75,-132.10
60704,15,1.26,1.00,-0.04,-0.01,-0.07,-117.81,-128.23,-145.28
60719,15,1.26,1.00,-0.04,-0.01,-0.07,-145.84,-148.83,-157.47
60733,15,1.26,1.00,-0.04,-0.01,-0.07,-163.78,-166.00,-169.32
60747,15,1.26,1.00,-0.04,-0.01,-0.07,-171.31,-172.31,-174.30
60762,15,1.26,1.00,-0.04,-0.01,-0.07,-170.43,-170.87,-174.19
60778,15,1.26,1.00,-0.04,-0.01,-0.07,-172.20,-172.42,-175.19
60792,15,1.26,1.00,-0.04,-0.01,-0.07,-163.45,-162.01,-168.10
60805,15,1.26,1.00,-0.04,-0.01,-0.07,-162.12,-160.57,-166.44
60823,15,1.26,1.00,-0.04,-0.01,-0.07,-164.11,-163.78,-168.43
60837,15,1.26,1.00,-0.04,-0.01,-0.07,-168.88,-168.43,-171.42
60851,15,1.26,1.00,-0.04,-0.01,-0.07,-175.74,-176.41,-176.52
60865,15,1.26,1.00,-0.04,-0.01,-0.07,-181.39,-182.61,-182.28
60880,15,1.26,1.00,-0.04,-0.01,-0.07,-59.66,-117.37,-149.60
60894,15,1.26,1.00,-0.04,-0.01,-0.07,-114.93,-129.78,-147.72
60907,15,1.26,1.00,-0.04,-0.01,-0.07,-130.55,-132.10,-145.73
60922,15,1.26,1.00,-0.04,-0.01,-0.07,-144.29,-144.51,-153.15
60941,15,1.26,1.00,-0.04,-0.01,-0.07,-157.13,-158.13,-163.01
60955,15,1.26,1.00,-0.04,-0.01,-0.07,-158.80,-157.91,-163.34
60970,15,1.26,1.00,-0.04,-0.01,-0.07,-165.66,-166.00,-168.65
60984,15,1.26,1.00,-0.04,-0.01,-0.07,-175.96,-176.96,-177.63
60998,15,1.26,1.00,-0.04,-0.01,-0.07,-183.16,-185.16,-183.72
61013,15,1.26,1.00,-0.04,-0.01,-0.07,-181.17,-183.27,-183.27
61026,15,1.26,1.00,-0.04,-0.01,-0.07,-169.65,-167.66,-172.42
61041,15,1.26,1.00,-0.04,-0.01,-0.07,-168.21,-166.44,-171.20
61055,15,1.26,1.00,-0.04,-0.01,-0.07,-167.32,-166.22,-170.20
61073,15,1.26,1.00,-0.04,-0.01,-0.07,-168.32,-166.99,-170.76
61088,15,1.26,1.00,-0.04,-0.01,-0.07,-51.02,-105.63,-136.86
61102,15,1.26,1.00,-0.04,-0.01,-0.07,-116.15,-131.22,-146.72
61116,15,1.26,1.00,-0.04,-0.01,-0.07,-151.37,-157.13,-162.12
61131,15,1.26,1.00,-0.04,-0.01,-0.07,-163.34,-166.44,-169.54
61145,15,1.26,1.00,-0.04,-0.01,-0.07,-166.77,-168.65,-171.20
61158,15,1.26,1.00,-0.04,-0.01,-0.07,-158.02,-157.58,-164.00
61173,15,1.26,1.00,-0.04,-0.01,-0.07,-161.79,-159.68,-165.00
61193,15,1.26,1.00,-0.04,-0.01,-0.07,-170.43,-169.76,-173.08
61206,15,1.26,1.00,-0.04,-0.01,-0.07,-164.22,-163.34,-168.43
61221,15,1.26,1.00,-0.04,-0.01,-0.07,-167.88,-167.99,-171.09
61234,15,1.26,1.00,-0.04,-0.01,-0.07,-178.84,-179.29,-178.29
61248,15,1.26,1.00,-0.04,-0.01,-0.07,-182.17,-183.61,-183.27
61263,15,1.26,1.00,-0.04,-0.01,-0.07,-181.17,-181.39,-182.17
61276,15,1.26,1.00,-0.04,-0.01,-0.07,-169.10,-167.66,-172.64
61291,15,1.26,1.00,-0.04,-0.01,-0.07,-49.03,-101.86,-131.55
61309,15,1.26,1.00,-0.04,-0.01,-0.07,-115.60,-128.89,-144.84
61324,15,1.26,1.00,-0.04,-0.01,-0.07,-135.65,-139.74,-150.49
61337,15,1.26,1.00,-0.04,-0.01,-0.07,-152.04,-153.15,-159.02
61351,15,1.26,1.00,-0.04,-0.01,-0.07,-165.33,-166.88,-169.21
